rk,player,nation,pos,squad,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_plus_a,performance_g_minus_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_plus_xag,progression_prgc,progression_prgp,progression_prgr,gls_per90,astgls_per90,g_plus_agls_per90,g_minus_pkgls_per90,g_plus_a_minus_pkgls_per90,xggls_per90,xaggls_per90,xg_plus_xaggls_per90,npxggls_per90,npxg_plus_xaggls_per90,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerialduels_won,aerialduels_lost,aerialduels_won_pct,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_per_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,playingtime_mp,playingtime_min,playingtime_mn_per_mp,playingtime_min_pct,playingtime_90s,starts_starts,starts_mn_per_start,starts_compl,subs_subs,subs_mn_per_sub,subs_unsub,teamsuccess_ppm,teamsuccess_ong,teamsuccess_onga,teamsuccess_plus_minus,teamsuccess_plus_minus90,teamsuccess_on_minus_off,teamsuccessxg_onxg,teamsuccessxg_onxga,teamsuccessxg_xg_plus_minus,teamsuccessxg_xg_plus_minus90,teamsuccessxg_on_minus_off,unnamed:_0,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_per_sot,expected_psxg_plus_minus,expected_per_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa_per_90,sweeper_avgdist,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl_plus_int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,expected_ast,expected_xa,expected_a_minus_xag,expected_kp,expected_1_per_3,expected_ppa,expected_crspa,expected_prgp,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_per_90,standard_sot_per_90,standard_g_per_sh,standard_g_per_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg_per_sh,expected_g_minus_xg,expected_np:g_minus_xg,main_pos
145.0,Patrick Dorgu,dk DEN,DF,Manchester Utd,19.0,2004.0,12.0,10.0,842.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.7,1.2,41.0,34.0,83.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.12,0.05,0.12,9.4,494.0,419.0,74.0,8.0,0.0,1.0,39.0,65.0,1.0,0.0,0.0,0.0,400.0,1.0,8.0,0.0,17.0,28.0,3.0,39.0,4.0,24.0,0.0,0.0,0.0,37.0,15.0,9.0,62.5,24.0,2.57,21.0,0.0,0.0,0.0,2.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,602.0,16.0,155.0,206.0,244.0,32.0,602.0,13.0,3.0,23.1,6.0,46.2,354.0,1933.0,1209.0,41.0,17.0,7.0,12.0,10.0,399.0,83.0,12.0,842.0,70.0,24.6,9.4,10.0,77.0,6.0,2.0,34.0,0.0,0.75,7.0,11.0,-4.0,-0.43,-0.22,12.6,9.9,2.7,0.29,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,24.0,15.0,14.0,2.0,16.0,23.0,69.6,7.0,11.0,0.0,11.0,4.0,35.0,23.0,2.0,,,,,,,,,,,,,,,,400.0,494.0,81.0,5631.0,1295.0,250.0,280.0,89.3,124.0,159.0,78.0,12.0,28.0,42.9,0.0,1.3,-0.7,12.0,23.0,11.0,2.0,34.0,0.0,10.0,2.0,20.0,1.07,0.21,0.0,0.0,16.4,0.0,0.0,0.0,0.04,-0.4,-0.4,DF
117.0,Patson Daka,zm ZAM,"FW,MF",Leicester City,25.0,1998.0,23.0,6.0,736.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.3,11.0,8.0,36.0,0.12,0.0,0.12,0.12,0.12,0.15,0.01,0.16,0.15,0.16,8.2,147.0,138.0,9.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,106.0,0.0,11.0,0.0,15.0,19.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,18.0,10.0,28.0,26.3,10.0,1.23,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,252.0,11.0,46.0,114.0,97.0,29.0,252.0,15.0,2.0,13.3,10.0,66.7,141.0,714.0,321.0,11.0,7.0,6.0,20.0,12.0,167.0,36.0,23.0,736.0,32.0,21.5,8.2,6.0,72.0,1.0,17.0,18.0,4.0,0.61,7.0,16.0,-9.0,-1.1,0.17,6.5,17.0,-10.5,-1.29,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10.0,6.0,9.0,4.0,7.0,18.0,38.9,11.0,7.0,1.0,6.0,1.0,20.0,12.0,0.0,,,,,,,,,,,,,,,,106.0,147.0,72.1,1475.0,257.0,64.0,80.0,80.0,33.0,45.0,73.3,3.0,3.0,100.0,0.0,0.1,-0.1,1.0,6.0,1.0,0.0,8.0,1.0,15.0,4.0,26.7,1.83,0.49,0.07,0.25,14.8,0.0,0.0,0.0,0.08,-0.3,-0.3,FW
517.0,Pau Torres,es ESP,DF,Aston Villa,27.0,1997.0,24.0,23.0,2020.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,40.0,97.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,22.4,1369.0,1248.0,117.0,67.0,4.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,1217.0,4.0,4.0,0.0,8.0,7.0,0.0,3.0,10.0,15.0,0.0,0.0,0.0,62.0,18.0,29.0,38.3,14.0,0.62,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0,1518.0,237.0,701.0,726.0,97.0,17.0,1518.0,17.0,15.0,88.2,2.0,11.8,965.0,6359.0,4176.0,40.0,27.0,0.0,6.0,5.0,1090.0,8.0,24.0,2020.0,84.0,59.1,22.4,23.0,87.0,22.0,1.0,21.0,4.0,1.58,30.0,33.0,-3.0,-0.13,-0.78,30.7,29.5,1.3,0.06,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,11.0,8.0,2.0,10.0,17.0,58.8,7.0,16.0,11.0,5.0,10.0,31.0,75.0,2.0,,,,,,,,,,,,,,,,1217.0,1369.0,88.9,21319.0,7907.0,521.0,547.0,95.2,602.0,644.0,93.5,79.0,148.0,53.4,0.0,0.4,-0.1,3.0,110.0,8.0,0.0,97.0,0.0,8.0,2.0,25.0,0.36,0.09,0.0,0.0,11.7,0.0,0.0,0.0,0.06,-0.5,-0.5,DF
400.0,Paul Onuachu,ng NGA,FW,Southampton,30.0,1994.0,25.0,11.0,1050.0,11.7,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.6,3.6,0.5,4.1,7.0,13.0,40.0,0.34,0.09,0.43,0.34,0.43,0.31,0.04,0.35,0.31,0.35,11.7,263.0,261.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2.0,8.0,0.0,28.0,16.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,93.0,59.0,61.2,9.0,0.77,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,440.0,17.0,45.0,235.0,163.0,67.0,440.0,26.0,8.0,30.8,14.0,53.8,214.0,857.0,248.0,7.0,5.0,2.0,50.0,36.0,358.0,40.0,25.0,1050.0,42.0,30.7,11.7,11.0,72.0,4.0,14.0,19.0,3.0,0.36,11.0,26.0,-15.0,-1.29,0.42,10.5,23.5,-13.0,-1.12,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1.0,5.0,1.0,3.0,7.0,42.9,4.0,7.0,2.0,5.0,1.0,8.0,16.0,1.0,,,,,,,,,,,,,,,,160.0,263.0,60.8,2292.0,365.0,84.0,134.0,62.7,45.0,70.0,64.3,12.0,19.0,63.2,1.0,0.3,0.5,8.0,13.0,2.0,0.0,13.0,4.0,34.0,15.0,44.1,2.91,1.29,0.12,0.27,10.4,0.0,0.0,0.0,0.11,0.4,0.4,FW
310.0,Pedro Lima,br BRA,DF,Wolves,18.0,2006.0,3.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,0.8,38.0,31.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,5.14,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,9.0,12.0,28.0,3.0,48.0,3.0,1.0,33.3,2.0,66.7,22.0,120.0,83.0,4.0,3.0,1.0,1.0,0.0,30.0,11.0,3.0,70.0,23.0,2.0,0.8,1.0,58.0,0.0,2.0,6.0,18.0,1.0,0.0,2.0,-2.0,-2.57,-2.22,1.4,0.7,0.7,0.9,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,28.0,38.0,73.7,457.0,188.0,14.0,17.0,82.4,11.0,14.0,78.6,3.0,5.0,60.0,0.0,0.1,-0.1,2.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,100.0,1.29,1.29,0.0,0.0,22.5,0.0,0.0,0.0,0.06,-0.1,-0.1,DF
382.0,Pedro Neto,pt POR,FW,Chelsea,24.0,2000.0,35.0,24.0,2269.0,25.2,4.0,6.0,10.0,4.0,0.0,0.0,8.0,0.0,3.5,3.5,6.7,10.2,126.0,60.0,253.0,0.16,0.24,0.4,0.16,0.4,0.14,0.27,0.4,0.14,0.4,25.2,895.0,807.0,86.0,14.0,0.0,5.0,149.0,13.0,56.0,16.0,15.0,5.0,702.0,2.0,26.0,0.0,21.0,33.0,3.0,149.0,9.0,9.0,0.0,0.0,0.0,81.0,11.0,30.0,26.8,90.0,3.57,64.0,9.0,6.0,7.0,4.0,0.0,9.0,0.36,5.0,1.0,2.0,1.0,0.0,0.0,1153.0,13.0,100.0,336.0,735.0,116.0,1153.0,104.0,34.0,32.7,46.0,44.2,746.0,6336.0,3342.0,126.0,57.0,45.0,45.0,30.0,838.0,253.0,35.0,2269.0,65.0,66.3,25.2,24.0,82.0,15.0,11.0,27.0,1.0,1.71,40.0,25.0,15.0,0.59,0.13,39.2,28.2,10.9,0.43,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,9.0,9.0,9.0,5.0,9.0,21.0,42.9,12.0,14.0,2.0,12.0,9.0,32.0,6.0,0.0,,,,,,,,,,,,,,,,702.0,895.0,78.4,11347.0,2418.0,347.0,373.0,93.0,267.0,326.0,81.9,60.0,127.0,47.2,6.0,4.8,-0.7,46.0,30.0,37.0,23.0,60.0,4.0,59.0,17.0,28.8,2.34,0.67,0.07,0.24,18.2,0.0,0.0,0.0,0.06,0.5,0.5,FW
423.0,Pedro Porro,es ESP,DF,Tottenham,24.0,1999.0,33.0,28.0,2610.0,29.0,2.0,6.0,8.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,5.0,6.6,65.0,154.0,109.0,0.07,0.21,0.28,0.07,0.28,0.05,0.17,0.23,0.05,0.23,29.0,1892.0,1530.0,355.0,53.0,4.0,16.0,196.0,249.0,53.0,4.0,44.0,0.0,1385.0,7.0,75.0,0.0,25.0,33.0,1.0,196.0,36.0,49.0,0.0,0.0,0.0,152.0,12.0,23.0,34.3,108.0,3.72,72.0,23.0,3.0,5.0,4.0,1.0,8.0,0.28,4.0,3.0,1.0,0.0,0.0,0.0,2237.0,128.0,675.0,812.0,763.0,32.0,2237.0,40.0,14.0,35.0,24.0,60.0,1187.0,5444.0,2841.0,65.0,43.0,5.0,25.0,18.0,1291.0,109.0,33.0,2610.0,79.0,76.3,29.0,28.0,89.0,24.0,5.0,26.0,5.0,1.12,54.0,47.0,7.0,0.24,1.13,48.6,50.2,-1.6,-0.05,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,49.0,34.0,22.0,10.0,44.0,77.0,57.1,33.0,44.0,17.0,27.0,36.0,102.0,84.0,2.0,,,,,,,,,,,,,,,,1385.0,1892.0,73.2,24256.0,9602.0,674.0,769.0,87.6,541.0,680.0,79.6,142.0,327.0,43.4,6.0,4.6,1.0,57.0,124.0,57.0,27.0,154.0,2.0,39.0,8.0,20.5,1.34,0.28,0.05,0.25,23.0,4.0,0.0,0.0,0.04,0.4,0.4,DF
170.0,Pervis Estupiñán,ec ECU,DF,Brighton,26.0,1998.0,30.0,26.0,2402.0,26.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,2.1,3.3,59.0,132.0,112.0,0.04,0.04,0.07,0.04,0.07,0.04,0.08,0.12,0.04,0.12,26.7,1610.0,1370.0,237.0,20.0,0.0,5.0,119.0,180.0,37.0,23.0,9.0,3.0,1338.0,3.0,28.0,0.0,36.0,20.0,3.0,119.0,37.0,43.0,0.0,0.0,0.0,147.0,46.0,26.0,63.9,58.0,2.17,39.0,13.0,0.0,2.0,4.0,0.0,4.0,0.15,3.0,0.0,0.0,0.0,1.0,0.0,1915.0,89.0,493.0,936.0,506.0,35.0,1915.0,34.0,19.0,55.9,13.0,38.2,1023.0,5007.0,2689.0,59.0,61.0,9.0,34.0,27.0,1144.0,112.0,30.0,2402.0,80.0,70.2,26.7,26.0,88.0,22.0,4.0,27.0,1.0,1.57,47.0,44.0,3.0,0.11,-0.24,42.6,39.6,3.0,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,43.0,33.0,25.0,7.0,34.0,51.0,66.7,17.0,20.0,5.0,15.0,37.0,102.0,65.0,2.0,,,,,,,,,,,,,,,,1338.0,1610.0,83.1,20347.0,6261.0,782.0,839.0,93.2,451.0,540.0,83.5,74.0,158.0,46.8,1.0,2.5,-1.1,26.0,105.0,34.0,18.0,132.0,1.0,28.0,9.0,32.1,1.05,0.34,0.04,0.11,24.5,3.0,0.0,0.0,0.04,-0.2,-0.2,DF
185.0,Phil Foden,eng ENG,"MF,FW",Manchester City,24.0,2000.0,28.0,20.0,1777.0,19.7,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,5.2,5.2,4.8,9.9,50.0,103.0,128.0,0.35,0.1,0.46,0.35,0.46,0.26,0.24,0.5,0.26,0.5,19.7,941.0,854.0,83.0,21.0,7.0,2.0,80.0,5.0,46.0,30.0,8.0,1.0,791.0,4.0,26.0,0.0,5.0,34.0,3.0,80.0,9.0,5.0,0.0,0.0,0.0,61.0,3.0,9.0,25.0,88.0,4.46,58.0,18.0,3.0,6.0,3.0,0.0,9.0,0.46,5.0,1.0,0.0,3.0,0.0,0.0,1139.0,13.0,85.0,382.0,681.0,83.0,1139.0,43.0,14.0,32.6,23.0,53.5,722.0,3720.0,1782.0,50.0,30.0,17.0,36.0,31.0,894.0,128.0,28.0,1777.0,63.0,52.0,19.7,20.0,81.0,10.0,8.0,20.0,5.0,1.54,30.0,24.0,6.0,0.3,-0.9,31.2,28.8,2.4,0.12,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,5.0,4.0,4.0,7.0,18.0,38.9,11.0,13.0,1.0,12.0,9.0,22.0,7.0,1.0,,,,,,,,,,,,,,,,791.0,941.0,84.1,12385.0,2615.0,469.0,516.0,90.9,242.0,271.0,89.3,67.0,112.0,59.8,2.0,5.3,-2.8,43.0,41.0,39.0,6.0,103.0,7.0,54.0,16.0,29.6,2.73,0.81,0.13,0.44,18.6,2.0,0.0,0.0,0.1,1.8,1.8,MF
59.0,Philip Billing,dk DEN,MF,Bournemouth,28.0,1996.0,10.0,1.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,1.7,3.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.28,0.54,0.82,0.28,0.82,2.0,102.0,91.0,10.0,1.0,1.0,1.0,10.0,1.0,6.0,2.0,2.0,1.0,70.0,1.0,2.0,0.0,3.0,2.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,14.0,6.0,4.0,60.0,16.0,7.83,13.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,5.0,20.0,72.0,57.0,12.0,148.0,3.0,1.0,33.3,0.0,0.0,58.0,254.0,163.0,3.0,1.0,1.0,7.0,4.0,75.0,13.0,10.0,184.0,18.0,5.4,2.0,1.0,72.0,0.0,9.0,12.0,3.0,1.9,5.0,4.0,1.0,0.49,0.18,5.4,3.3,2.2,1.05,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,7.0,6.0,1.0,3.0,4.0,75.0,1.0,3.0,0.0,3.0,5.0,19.0,2.0,0.0,,,,,,,,,,,,,,,,70.0,102.0,68.6,1023.0,400.0,43.0,51.0,84.3,19.0,27.0,70.4,4.0,15.0,26.7,0.0,1.0,-1.1,9.0,9.0,7.0,2.0,15.0,0.0,5.0,1.0,20.0,2.45,0.49,0.0,0.0,17.9,0.0,0.0,0.0,0.11,-0.6,-0.6,MF
151.0,Radu Drăgușin,ro ROU,DF,Tottenham,22.0,2002.0,16.0,14.0,1252.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,13.9,840.0,793.0,47.0,40.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,716.0,0.0,5.0,0.0,6.0,10.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,48.0,33.0,22.0,60.0,8.0,0.58,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,961.0,148.0,510.0,430.0,30.0,12.0,961.0,2.0,0.0,0.0,0.0,0.0,623.0,3349.0,1666.0,7.0,3.0,0.0,8.0,2.0,669.0,2.0,16.0,1252.0,78.0,36.6,13.9,14.0,83.0,11.0,2.0,43.0,7.0,0.88,25.0,29.0,-4.0,-0.29,-0.41,21.8,29.7,-7.9,-0.57,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,8.0,2.0,0.0,6.0,12.0,50.0,6.0,22.0,16.0,6.0,15.0,25.0,49.0,4.0,,,,,,,,,,,,,,,,716.0,840.0,85.2,13638.0,5250.0,223.0,245.0,91.0,437.0,470.0,93.0,47.0,107.0,43.9,0.0,0.2,-0.4,4.0,52.0,2.0,1.0,37.0,0.0,5.0,1.0,20.0,0.36,0.07,0.0,0.0,12.7,0.0,0.0,0.0,0.02,-0.1,-0.1,DF
491.0,Raheem Sterling,eng ENG,"FW,MF",Arsenal,29.0,1994.0,17.0,7.0,499.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.5,1.9,27.0,18.0,79.0,0.0,0.36,0.36,0.0,0.36,0.26,0.09,0.34,0.26,0.34,5.5,201.0,197.0,2.0,0.0,0.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,158.0,2.0,7.0,0.0,12.0,8.0,4.0,16.0,1.0,4.0,0.0,0.0,0.0,16.0,1.0,3.0,25.0,19.0,3.43,14.0,0.0,3.0,2.0,0.0,0.0,3.0,0.54,3.0,0.0,0.0,0.0,0.0,0.0,274.0,2.0,10.0,58.0,209.0,38.0,274.0,30.0,10.0,33.3,10.0,33.3,201.0,1407.0,750.0,27.0,11.0,15.0,13.0,14.0,211.0,79.0,17.0,499.0,29.0,14.6,5.5,7.0,56.0,0.0,10.0,11.0,12.0,2.0,12.0,4.0,8.0,1.44,0.61,9.1,4.1,5.0,0.9,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,1.0,3.0,5.0,5.0,10.0,50.0,5.0,3.0,0.0,3.0,1.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,158.0,201.0,78.6,2022.0,403.0,103.0,117.0,88.0,43.0,57.0,75.4,3.0,4.0,75.0,2.0,0.5,1.5,8.0,4.0,9.0,2.0,18.0,0.0,11.0,0.0,0.0,1.98,0.0,0.0,,15.1,2.0,0.0,0.0,0.13,-1.4,-1.4,FW
484.0,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,24.0,1999.0,19.0,1.0,295.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.5,12.0,6.0,17.0,0.31,0.0,0.31,0.31,0.31,0.31,0.15,0.45,0.31,0.45,3.3,97.0,86.0,10.0,2.0,0.0,1.0,8.0,4.0,4.0,2.0,1.0,0.0,66.0,1.0,2.0,0.0,6.0,8.0,3.0,8.0,4.0,3.0,0.0,0.0,0.0,25.0,4.0,7.0,36.4,14.0,4.23,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,6.0,36.0,48.0,77.0,15.0,154.0,13.0,8.0,61.5,5.0,38.5,75.0,601.0,333.0,12.0,7.0,5.0,6.0,5.0,81.0,17.0,19.0,295.0,16.0,8.6,3.3,1.0,67.0,0.0,18.0,13.0,13.0,1.58,3.0,5.0,-2.0,-0.61,-1.01,3.5,4.6,-1.0,-0.31,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,0.0,2.0,1.0,5.0,20.0,4.0,9.0,0.0,9.0,4.0,9.0,5.0,0.0,,,,,,,,,,,,,,,,66.0,97.0,68.0,1016.0,283.0,33.0,47.0,70.2,24.0,35.0,68.6,5.0,7.0,71.4,0.0,0.4,-0.5,8.0,2.0,5.0,3.0,6.0,1.0,11.0,5.0,45.5,3.36,1.53,0.09,0.2,18.6,0.0,0.0,0.0,0.09,0.0,0.0,FW
248.0,Rasmus Højlund,dk DEN,FW,Manchester Utd,21.0,2003.0,32.0,23.0,2004.0,22.3,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,5.3,5.3,1.8,7.1,28.0,18.0,101.0,0.18,0.0,0.18,0.18,0.18,0.24,0.08,0.32,0.24,0.32,22.3,336.0,310.0,23.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,251.0,3.0,6.0,0.0,17.0,28.0,13.0,8.0,2.0,1.0,1.0,0.0,0.0,35.0,31.0,94.0,24.8,34.0,1.53,22.0,0.0,3.0,5.0,4.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,515.0,6.0,36.0,251.0,237.0,74.0,515.0,33.0,9.0,27.3,21.0,63.6,308.0,1516.0,655.0,28.0,13.0,17.0,63.0,33.0,408.0,101.0,32.0,2004.0,63.0,58.6,22.3,23.0,78.0,7.0,9.0,24.0,2.0,1.03,17.0,31.0,-14.0,-0.63,-0.88,25.9,29.6,-3.8,-0.17,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,5.0,6.0,0.0,6.0,2.0,5.0,6.0,0.0,,,,,,,,,,,,,,,,251.0,336.0,74.7,2741.0,486.0,183.0,226.0,81.0,42.0,62.0,67.7,4.0,6.0,66.7,0.0,1.1,-1.8,16.0,14.0,5.0,1.0,18.0,4.0,32.0,13.0,40.6,1.44,0.58,0.13,0.31,12.9,0.0,0.0,0.0,0.16,-1.3,-1.3,FW
9.0,Rayan Aït-Nouri,dz ALG,DF,Wolves,23.0,2001.0,37.0,37.0,3109.0,34.5,4.0,7.0,11.0,4.0,0.0,0.0,7.0,1.0,2.7,2.7,5.5,8.2,89.0,108.0,176.0,0.12,0.2,0.32,0.12,0.32,0.08,0.16,0.24,0.08,0.24,34.5,1721.0,1397.0,320.0,44.0,3.0,4.0,94.0,246.0,30.0,24.0,1.0,0.0,1449.0,4.0,42.0,1.0,30.0,46.0,6.0,94.0,26.0,57.0,0.0,0.0,0.0,145.0,22.0,30.0,42.3,91.0,2.63,56.0,15.0,8.0,7.0,4.0,1.0,12.0,0.35,10.0,1.0,0.0,0.0,0.0,1.0,2148.0,96.0,577.0,916.0,685.0,96.0,2148.0,137.0,63.0,46.0,56.0,40.9,1129.0,6166.0,3205.0,89.0,62.0,28.0,52.0,47.0,1321.0,176.0,37.0,3109.0,84.0,90.9,34.5,37.0,84.0,18.0,0.0,,0.0,1.05,46.0,67.0,-21.0,-0.61,-2.34,38.7,52.6,-13.9,-0.4,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,57.0,52.0,28.0,9.0,43.0,70.0,61.4,27.0,42.0,6.0,36.0,26.0,115.0,75.0,2.0,,,,,,,,,,,,,,,,1449.0,1721.0,84.2,19837.0,5926.0,897.0,959.0,93.5,435.0,499.0,87.2,48.0,118.0,40.7,7.0,4.0,1.5,46.0,77.0,30.0,10.0,108.0,4.0,36.0,10.0,27.8,1.04,0.29,0.11,0.4,14.9,0.0,0.0,0.0,0.08,1.3,1.3,DF
